seed,set,size,algo,solArray,solValue,solWeight,best_SolutionPerIteration,runTime,memoryPeak,decrepancy,sucessRate
12,1,100,test_hsa,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8586,925,"[8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586, 8586]",0.795782,22.376953125,"[{'index': 12, 'value': 667, 'weight': 122, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 30, 'value': 997, 'weight': 199, 'case': 'O=1, S=0, should be in Solution'}, {'index': 35, 'value': 569, 'weight': 107, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 60, 'value': 800, 'weight': 90, 'case': 'O=1, S=0, should be in Solution'}]",93.8668415874057
12,1,100,test_pso,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9147,985,"[8423, 8423, 8423, 8423, 8808, 9147]",0.139782,43.28125,[],100.0
12,1,100,test_epso,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9147,985,"[8817, 8817, 8817, 8817, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 8929, 9147]",0.833317,60.1796875,[],100.0
12,1,200,test_hsa,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10736,950,"[9424, 9424, 9424, 9424, 9424, 9424, 9424, 9424, 9424, 9424, 9424, 9424, 9424, 9873, 9873, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10140, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10574, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736, 10736]",1.591055,35.95703125,"[{'index': 12, 'value': 667, 'weight': 122, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 38, 'value': 726, 'weight': 98, 'case': 'O=1, S=0, should be in Solution'}, {'index': 147, 'value': 443, 'weight': 61, 'case': 'O=1, S=0, should be in Solution'}]",95.53301299163553
12,1,200,test_pso,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11238,987,"[9996, 9996, 9996, 9996, 9996, 10025, 10158, 10158, 10296, 10296, 10296, 10629, 10629, 10629, 10629, 10629, 10962, 10962, 10962, 10962, 10962, 10962, 10962, 10962, 10962, 10962, 10962, 10962, 10962, 10962, 10962, 10962, 10962, 11223, 11223, 11223, 11223, 11223, 11223, 11223, 11223, 11223, 11223, 11223, 11223, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11238]",4.401187,77.2109375,[],100.0
12,1,200,test_epso,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11238,987,"[11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11227, 11238]",0.5395,112.859375,[],100.0
12,1,500,test_hsa,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",23875,2542,"[22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22157, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 22845, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23265, 23411, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875, 23875]",4.001956,82.0849609375,"[{'index': 6, 'value': 457, 'weight': 43, 'case': 'O=1, S=0, should be in Solution'}, {'index': 12, 'value': 667, 'weight': 122, 'case': 'O=1, S=0, should be in Solution'}, {'index': 30, 'value': 997, 'weight': 199, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 35, 'value': 569, 'weight': 107, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 37, 'value': 931, 'weight': 70, 'case': 'O=1, S=0, should be in Solution'}, {'index': 121, 'value': 770, 'weight': 10, 'case': 'O=1, S=0, should be in Solution'}, {'index': 134, 'value': 569, 'weight': 30, 'case': 'O=1, S=0, should be in Solution'}, {'index': 236, 'value': 542, 'weight': 91, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 245, 'value': 102, 'weight': 16, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 262, 'value': 291, 'weight': 60, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 269, 'value': 253, 'weight': 33, 'case': 'O=1, S=0, should be in Solution'}, {'index': 347, 'value': 911, 'weight': 19, 'case': 'O=1, S=0, should be in Solution'}, {'index': 379, 'value': 954, 'weight': 26, 'case': 'O=1, S=0, should be in Solution'}, {'index': 421, 'value': 542, 'weight': 44, 'case': 'O=1, S=0, should be in Solution'}, {'index': 426, 'value': 282, 'weight': 8, 'case': 'O=1, S=0, should be in Solution'}, {'index': 473, 'value': 195, 'weight': 5, 'case': 'O=1, S=0, should be in Solution'}, {'index': 476, 'value': 952, 'weight': 64, 'case': 'O=1, S=0, should be in Solution'}]",82.73555809682226
12,1,500,test_pso,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",26901,2491,"[22128, 22907, 22907, 22907, 23199, 23199, 23199, 24317, 24704, 25654, 25654, 25654, 25654, 25716, 25716, 25716, 25716, 26368, 26598, 26598, 26598, 26598, 26598, 26598, 26598, 26598, 26598, 26598, 26598, 26598, 26598, 26598, 26598, 26605, 26605, 26605, 26605, 26605, 26605, 26605, 26605, 26605, 26605, 26605, 26605, 26605, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26665, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901, 26901]",12.04706,188.5625,"[{'index': 12, 'value': 667, 'weight': 122, 'case': 'O=1, S=0, should be in Solution'}, {'index': 30, 'value': 997, 'weight': 199, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 35, 'value': 569, 'weight': 107, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 134, 'value': 569, 'weight': 30, 'case': 'O=1, S=0, should be in Solution'}, {'index': 147, 'value': 443, 'weight': 61, 'case': 'O=1, S=0, should be in Solution'}, {'index': 236, 'value': 542, 'weight': 91, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 273, 'value': 888, 'weight': 40, 'case': 'O=1, S=0, should be in Solution'}, {'index': 334, 'value': 128, 'weight': 15, 'case': 'O=1, S=0, should be in Solution'}, {'index': 426, 'value': 282, 'weight': 8, 'case': 'O=1, S=0, should be in Solution'}, {'index': 463, 'value': 126, 'weight': 16, 'case': 'O=1, S=0, should be in Solution'}, {'index': 480, 'value': 961, 'weight': 157, 'case': 'O=1, S=0, should be in Solution'}]",93.22174862251794
12,1,500,test_epso,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",28834,2528,"[28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834, 28834]",11.698391,282.703125,"[{'index': 12, 'value': 667, 'weight': 122, 'case': 'O=1, S=0, should be in Solution'}, {'index': 236, 'value': 542, 'weight': 91, 'case': 'O=0, S=1, should not be in Solution'}, {'index': 245, 'value': 102, 'weight': 16, 'case': 'O=0, S=1, should not be in Solution'}]",99.92029663513186
